,PDF Links,Autores,Publicação Mãe,Link,Título do Artigo
96,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=30740&Itemid=5,,Radar - 2022 - Abril - Nº 69,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39153,CREDENCIAMENTOS
97,https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf,,Radar - 2022 - Abril - Nº 69,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39153,POLÍTICA DE PRIVACIDADE
98,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_apresentacao.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,LOS DESAFÍOS DE LA AMAZONÍA: UNA INTRODUCCIÓN
99,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art1.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,"FORMAÇÃO TERRITORIAL, ECONOMIA E PROJETOS DE INTEGRAÇÃO REGIONAL DA PAN-AMAZÔNIA"
100,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art2.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,LA AMAZONÍA EN EL PENSAMIENTO GEOPOLÍTICO BRASILEÑO
101,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art3.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,ABORDAGEM SISTÊMICA PARA O DESENVOLVIMENTO SUSTENTÁVEL DA AMAZÔNIA PROFUNDA
102,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art4.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,"UM PLANO DE RECUPERAÇÃO VERDE PARA A AMAZÔNIA: BENEFÍCIOS REGIONAIS, NACIONAIS E MUNDIAIS"
103,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art5.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,FROM EXTRACTIVISM AND ILLEGALITIES TO A CIRCULAR BIOECONOMY IN THE AMAZON REGION
104,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art6.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,OBSERVAÇÕES SOBRE AS PRIORIDADES DA COOPERAÇÃO AMAZÔNICA: UM ESBOÇO DE POLÍTICAS ORIENTADAS À MISSÃO NO DESENVOLVIMENTO DA BIOECONOMIA REGIONAL
105,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art7.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,A CONVERSÃO DO TCA EM OTCA E AS DIFICULDADES REMANESCENTES
106,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art8.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,INTEGRAÇÃO FÍSICA NA AMAZÔNIA SUL-AMERICANA: A INCLUSÃO DAS ÓRBITAS DE CIRCULAÇÃO INTRARREGIONAIS NA AGENDA PÚBLICA
107,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art9.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,PERFORMANCE GEOECONÔMICA DE SUB-REGIÕES NA AMÉRICA DO SUL: ELEMENTOS PARA UMA NOVA REGIONALIZAÇÃO
108,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art10.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,SOBRE EXPECTATIVAS E FRUSTAÇÕES: UMA INTERPRETAÇÃO DA GOVERNANÇA DO PLANO REGIONAL DE DESENVOLVIMENTO DA AMAZÔNIA
109,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art11.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,"ABORDAGENS PARADIPLOMÁTICAS NA TRÍPLICE FRONTEIRA AMAZÔNICA: BRASIL, COLÔMBIA E PERU"
110,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art12.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,"ÁGUA, SANEAMENTO E OBJETIVOS DE DESENVOLVIMNTO SUSTENTÁVEL (ODS) NA AMAZÔNIA: DIFICULDADES NA GESTÃO INTEGRADA E UNIVERSALIZAÇÃO DOS SERVIÇOS"
111,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art13.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,A GEOGRAFIA DO GÁS NA AMAZÔNIA BRASILIEIRA
112,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art14.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,HIDRELÉTRICAS NA AMAZÔNIA: UMA DISCUSSÃO DOS IMPACTOS DE BELO MONTE À LUZ DO LICENCIAMENTO AMBIENTAL
113,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/rtm/217044_rtm_27_art15.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,LA RELEVANCIA GEOESTRATÉGICA DE LA AMAZONÍA SUDAMERICANA PARA LOS PROYECTOS DE PODER DE ESTADOS UNIDOS Y CHINA (2001-2016)
114,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1226&Itemid=68,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,QUEM SOMOS
115,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=177:quem-e-quem&catid=120:presidencia&Itemid=68,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,QUEM É QUEM
116,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1246&Itemid=68,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,BIBLIOTECA
117,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1266&Itemid=68,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,LIVRARIA
118,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=357,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,PUBLICAÇÕES
119,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=66,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,AGENDA DE AUTORIDADES
120,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=section&layout=blog&id=77&Itemid=443,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,AGENDA DE EVENTOS
121,https://portalantigo.ipea.gov.br/portal/../etica/,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,COMISSÃO DE ÉTICA
122,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,GABINETE
123,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,ASTEC
124,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,DINTE
125,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=149&catid=119&Itemid=7,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,DIRUR
126,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23255&Itemid=5,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,BOLSAS
127,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=37483,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,CARGOS EM COMISSÃO
128,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23256&Itemid=5,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,CONSULTORIAS
129,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23257&Itemid=5,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,APOIO A EVENTOS
130,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=1563&Itemid=5,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,ESTÁGIO
131,http://www.mestradoprofissional.gov.br,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,MESTRADO PROFISSIONAL
132,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=29504&Itemid=5,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,CONTRATAÇÕES EM ANDAMENTO
133,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=30740&Itemid=5,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,CREDENCIAMENTOS
134,https://www.ipea.gov.br/portal/images/stories/PDFs/211222_declaracao_privacidade_dados_ipea.pdf,,"Tempo do Mundo, Número 27 - Dezembro 2021",https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=39081,POLÍTICA DE PRIVACIDADE
135,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_nota_dos_editores.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,NOTA DO EDITOR
136,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_art_01.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,OS CAMINHOS DA REGIONALIZAÇÃO DA SAÚDE NO BRASIL: ADEQUAÇÃO E ACESSO GEOGRÁFICO NOS ANOS 2000
137,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_art_02.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,AS POLÍTICAS PÚBLICAS E OS RESÍDUOS SÓLIDOS URBANOS NA ALEMANHA E NO BRASIL
138,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_art_03.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,CAPACIDADES ESTATAIS E AS POLÍTICAS URBANAS: A REALIDADE DE MUNICÍPIOS DA REGIÃO METROPOLITANA DE BELO HORIZONTE/MG
139,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_art_04.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,UMA ALTERNATIVA SUSTENTÁVEL DE MOBILIDADE URBANA: O USO DE BICICLETAS E O CASO DE NITERÓI (RJ)
140,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_art_05.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,POLÍTICA ANTIDUMPING NO BRASIL: DETERMINANTES E SEUS EFEITOS PARA A CONCORRÊNCIA
141,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_art_06.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,COMPETIÇÃO E QUALIDADE DE ATENDIMENTO NO SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA: UM ESTUDO MULTIVARIADO
142,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_art_07.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,RESTRIÇÃO FINANCEIRA FRACA E TAMANHO DOS MUNICÍPIOS BRASILEIROS
143,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_art_08.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,AVALIAÇÃO DE IMPACTOS SINÉRGICOS ENTRE O PROGRAMA BOLSA FAMÍLIA E O PROGRAMA PRIMEIRA INFÂNCIA MELHOR NO RIO GRANDE DO SUL
144,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_art_09.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,"A DISCRIMINAÇÃO DA MULHER NEGRA NO MERCADO DE TRABALHO: UMA ANÁLISE COMPARATIVA DO RENDIMENTO NO TRABALHO DE BAHIA VERSUS BRASIL, NOS ANOS DE 2001 E 2015"
145,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/ppp/220112_ppp_60_art_10.pdf,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,EFEITOS FISCAIS DA INTRODUÇÃO DA FUNPRESP NO PODER EXECUTIVO FEDERAL
146,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1226&Itemid=68,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,QUEM SOMOS
147,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=177:quem-e-quem&catid=120:presidencia&Itemid=68,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,QUEM É QUEM
148,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1246&Itemid=68,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,BIBLIOTECA
149,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=1266&Itemid=68,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,LIVRARIA
150,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=357,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,PUBLICAÇÕES
151,https://portalantigo.ipea.gov.br/portal/index.php?option=com_alphacontent&view=alphacontent&Itemid=66,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,AGENDA DE AUTORIDADES
152,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=section&layout=blog&id=77&Itemid=443,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,AGENDA DE EVENTOS
153,https://portalantigo.ipea.gov.br/portal/../etica/,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,COMISSÃO DE ÉTICA
154,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=112&catid=120&Itemid=2,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,GABINETE
155,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=14087&catid=154&Itemid=70,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,ASTEC
156,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=152&catid=118&Itemid=4,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,DINTE
157,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=149&catid=119&Itemid=7,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,DIRUR
158,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23255&Itemid=5,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,BOLSAS
159,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=37483,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,CARGOS EM COMISSÃO
160,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23256&Itemid=5,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,CONSULTORIAS
161,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=23257&Itemid=5,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,APOIO A EVENTOS
162,https://portalantigo.ipea.gov.br/portal/index.php/?option=com_content&view=article&id=1563&Itemid=5,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,ESTÁGIO
163,http://www.mestradoprofissional.gov.br,,Publicações - PPP - número 60,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=38862,MESTRADO PROFISSIONAL
