titulo,tipo,data_publicacao,fonte,link
TD 0281 - The Abertura in Brazil: The Day-After of the Brazilian Intelligence Monster,TDs (todos os anos),15/11/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3354
TD 0282 - As Políticas Federais de Desenvolvimento Urbano no Biênio 1989/1990,TDs (todos os anos),15/11/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3357
TD 0284 - A Desregulamentação do Setor Transportes: O Caso do Subsetor Portuário,TDs (todos os anos),15/11/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3360
TD 0278 - Poor and Non-Poor in the Brazilian Labor Market,TDs (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3345
TD 0280 - Mobilidade de Renda no Brasil: 1981/1989,TDs (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3347
TD 0279 - A Note on Temporal Evolution of the Relationship between Wages and Education among Brazilian Prime - Age Males: 1976/1989,TDs (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3346
Transporte Rodoviário de Ônibus,Livros (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5300
"Qualidade, Eficiência e Eqüidade na Educação Básica",Livros (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5301
Principais Problemas da Agricultura Brasileira: análise e sugestões,Livros (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5302
Literatura Econômica (Especial),Livros (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5303
John M. Keynes: cinqüenta anos da teoria geral,Livros (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5304
Filosofia e Política Econômica: o Brasil do autoritarismo,Livros (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5305
Clássicos da Literatura Econômica,Livros (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5306
"Política, Planejamento e Governo - Vol. II",Livros (todos os anos),15/10/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5307
TD 0273 - Transporte Urbano de Passageiros: a tarifa como fonte de recursos,TDs (todos os anos),15/09/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3299
TD 0275 - Reshaping U.S. Foreign Policy in the 90`s: a View from the Periphery,TDs (todos os anos),15/09/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3342
TD 0276 - As Pesquisas Francesas sobre as Condições de Trabalho e a Organização do Trabalho: dos Métodos aos Resultados,TDs (todos os anos),15/09/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3343
TD 0277 - Metodologias para Levantamento Quantitativo sobre Difusão das Novas Tecnologias no Processo de Trabalho,TDs (todos os anos),15/09/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3344
TD 0271 - Flexibilidade e Mercado de Trabalho - Modelos Teóricos e a Experiência dos Países Centrais Durante os Anos 80,TDs (todos os anos),15/08/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3297
TD 0272 - Produtividade e Heterogeneidade de Tamanho na Indústria de Transformação Brasileira (1980/1985),TDs (todos os anos),15/08/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3298
TD 0274 - O que Mostram os Indicadores sobre a Pobreza na Década Perdida,TDs (todos os anos),15/08/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3300
TD 0266 - Colonização Sustentável da Amazônia,TDs (todos os anos),15/07/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3292
TD 0267 - Efeitos Dinâmicos dos Choques de Oferta e Demanda Agregada sobre o Nível de Atividade,TDs (todos os anos),15/07/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3293
TD 0268 - Projetos de Irrigação no Vale do Baixo São Francisco,TDs (todos os anos),15/07/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3294
TD 0262 - Experiências Espanholas e Francesas em Programas da Qualidade,TDs (todos os anos),15/06/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3288
TD 0263 - Indicadores da Qualidade e Produtividade - Um Relato de Experiências no Setor Público,TDs (todos os anos),15/06/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3289
TD 0264 - As Políticas de Concorrência (ou Antitruste): Um Panorama da Experiência Mundial e sua Atualidade para o Brasil,TDs (todos os anos),15/06/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3290
TD 0265 - An Econometric Model of Amazon Deforestation,TDs (todos os anos),15/06/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3291
TD 0270 - Uma Análise dos Investimentos na Infra-Estrutura Rodoviária Federal nos Anos 80,TDs (todos os anos),15/06/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3296
Dívida Externa e Déficit Público,Livros (todos os anos),15/06/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=9630
TD 0258 - Perdas e Serviços Ambientais do Recurso Água para Uso Doméstico,TDs (todos os anos),15/05/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3283
TD 0257 - Indicadores de Competitividade das Exportações: Resultados Setoriais para o Período 1980/1988,TDs (todos os anos),15/05/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3282
TD 0256 - Technological Progress and Diffusion: Decomposing Total Factor Productivity Growth in Brazilian Manufacturing,TDs (todos os anos),15/05/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3281
TD 0255 - Setor Público Federal no Brasil: Despesas com Pessoal e alguns Comentários sobre a Isonomia Salarial,TDs (todos os anos),15/05/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3280
TD 0259 - Inflação e Hiato de Produto: experiências e sugestões,TDs (todos os anos),15/05/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3285
TD 0260 - Capital Estrangeiro no Brasil: Expectativas Quanto à Reversão de Comportamento,TDs (todos os anos),15/05/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3286
TD 0261 - As Empresas Estatais e o Programa de Privatização do Governo Collor,TDs (todos os anos),15/05/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3287
TD 0254 - A Equação da Restrição Orçamentária do Governo: Uma Resenha dos Usos e Interpretações,TDs (todos os anos),15/04/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3279
TD 0253 - Os Programas de Alimentação e Nutrição para Mães e Crianças no Brasil,TDs (todos os anos),15/04/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3278
TD 0252 - Considerações sobre o Sucateamento da Rede Pública e Privada de Saúde,TDs (todos os anos),15/04/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3277
TD 0251 - Proposta de um Referencial Básico para a Discussão da Seguridade Social,TDs (todos os anos),15/04/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3276
TD 0250 - Previsão de Séries Econômicas com Modelos Bayesianos Uni-Variados,TDs (todos os anos),15/04/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3275
TD 0249 - Análise da Estrutura Funcional do Gasto Público no Brasil 1985/1990,TDs (todos os anos),15/04/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3274
TD 0248 - Loss in Forest Resource Values Due to Agricultural Land Conversion in Brazil,TDs (todos os anos),15/03/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3273
"TD 0247 - Liberalização Comercial, Distribuição e Emprego",TDs (todos os anos),15/03/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3271
TD 0245 - Uma Avaliação dos Investimentos na Infra-Estrutura Rodoviária no Período 1980/1989,TDs (todos os anos),15/03/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3269
TD 0246 - Exportação: Índices Setoriais para o Período 1980/1988,TDs (todos os anos),15/03/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3270
TD 0269 - Evolução do Mercosul no Período de Transição: Hipóteses Alternativas e Cenários,TDs (todos os anos),15/03/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3295
TD 0244 - Dumping e o Mercosul,TDs (todos os anos),15/02/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3268
"TD 0241 - Qualidade, Eficiência e Eqüidade no Ensino de 1º grau: elementos para reflexão e debate",TDs (todos os anos),15/01/1992,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3265
TD 0239 - Plano de Transporte: Um Mecanismo de Avaliação,TDs (todos os anos),15/12/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3262
TD 0243 - Despesas Governamentais com Educação 1986 - 1990,TDs (todos os anos),15/12/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3267
TD 0237 - Gestão da Qualidade no Setor Público,TDs (todos os anos),15/11/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3260
TD 0242 - Modelos de Fluxo Escolar: Indicadores de Eficiência e Produtividade do Processo de Ensino,TDs (todos os anos),15/11/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3266
TD 0238 - Critérios para Geração de Indicadores da Qualidade e Produtividade no Serviço Público,TDs (todos os anos),15/10/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3261
Perspectivas da Economia Brasileira 1992,Livros (todos os anos),15/10/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5287
"Governo Brasileiro, o BIRD e o BID",Livros (todos os anos),15/10/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5288
Desafio da Escola Básica: qualidade e eqüidade,Livros (todos os anos),15/10/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5289
A Década Republicana: o Brasil e a economia internacional 1888/1900,Livros (todos os anos),06/10/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=5299
TD 0235 - Financiamento da Educação em Período de Crise - Pontos para Discussão,TDs (todos os anos),15/09/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3258
"TD 0234 - Gestão da Qualidade Total nas Escolas, um Novo Modelo Gerencial para a Educação",TDs (todos os anos),15/09/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3257
TD 0236 - A Esterilização Feminina no Brasil,TDs (todos os anos),15/09/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=3259
TD 0232 - Liberalização da Economia e Governabilidade,TDs (todos os anos),15/09/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2554
TD 0233 - Atuação do Governo Federal no Transporte Urbano - Porque é Necessária,TDs (todos os anos),15/09/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2555
TD 0220 - Análise das Transformações no Uso de Insumos Modernos na Agricultura Brasileira,TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2535
TD 0221 - Condicionalidades do Crescimento da Pecuária Bovina de Corte nos Anos 80,TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2537
TD 0222 - O Processo de Regulamentação da Assistência Social: Avanços e Retrocessos,TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2538
TD 0223 - Geografia do Professor Leigo: Situação Atual e Perspectivas,TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2540
TD 0224 - Indexação ou Desindexação de Salário? Mito X Realidade,TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2541
TD 0226 - Modernização Gerencial: A Ante-Sala do Financiamento do Transporte Urbano,TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2543
"TD 0227 - O Desempenho do Governo Brasileiro, dos Órgãos Contratantes, e do Banco Mundial em Relação à Questão Ambiental do Programa POLONOROESTE",TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2544
TD 0228 - Employment Structure in Brazil and its Sensitivity to the Current Economic Policy,TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2545
TD 0229 - Recursos para a Agricultura e a Orientação dos Gastos Públicos,TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2551
"TD 0230 - Privatização no Brasil: Passado, Planos e Perspectivas",TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2552
TD 0231 - Recursos Naturais e Contabilidade Social: A Renda Sustentável da Extração Mineral no Brasil,TDs (todos os anos),15/08/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2553
"TD 0219 - Educação, Desigualdade de Renda e Ciclo Econômico no Brasil",TDs (todos os anos),15/07/1991,IPEA,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=2533
